employee_id,name,department_id,position_id,subsidiary,hire_date,salary,email,status
E-3036,wu zhang,D-6,P-64,retail,2024-10-06,29010,emp3036@meridian.com,active
E-3037,Karen Carol,D-1,P-73,retail,2026-10-22,"$59,033.00",emp3037@meridian. co,active
E-3038,PAUL PAUL,D-3,P-44,retail,09/11/2018,56917,emp3038@meridian.com,active
E-3039,Grace Wang,D-33,P-106,saas,09/24/2017,42403,EMP3039@MERIDIAN.COM,active
E-3040,Olive Bob,D-4,P-96,retail,07-05-2026,"$29,435.00",emp3040@meridian.com,active
E-3041,  Vera Wu  ,D-32,P-116,mfg,02/06/2026,29501,EMP3041@MERIDIAN.COM,active
E-3042,Wu Olive,D-16,P-55,saas,08/10/2016,"$36,883.00",  emp3042@meridian.com  ,active
E-3043,Zane Zhao,D-39,P-80,mfg,2015-09-26,"45 843,00",  emp3043@meridian.COM  ,left
E-3044,  Leo Zhao  ,D-14,P-119,mfg,21-12-2020,14664,EMP3044@MERIDIAN. CO,left
E-3045,david zhao,D-12,P-51,mfg,2022-03-06,13392,emp3045@meridian. co,active
E-3046,Wang Li,D-8,P-81,saas,2015-10-05,27678,  emp3046@meridian.com  ,active
E-3047,  Sun Grace  ,D-28,P-19,mfg,02/21/2021,38 314,emp3047@meridian.com,left
E-3048,  Henry Lin  ,D-2,P-35,retail,12/15/2024,15561,  emp3048@meridian.com  ,active
E-3049,Wu Nick,D-15,P-5,retail,25-09-2023,20907,  emp3049@meridian.com  ,active
E-3050,sam grace,D-6,P-74,retail,2025-12-15,46949,emp3050@meridian.com,active
E-3051,Ivy Karen,D-28,P-34,retail,15-08-2025,51 512,emp3051@meridian. co,active
E-3052,  Chen Sam  ,D-19,P-62,mfg,02-11-2022,7997,emp3052@meridian.com,active
E-3053,FRANK VERA,D-29,P-16,retail,16-09-2020,28949,emp3053@meridian.com,active
E-3054,  Sam Wang  ,D-29,P-71,mfg,08/15/2024,"$33,809.00",  emp3054@meridian.COM  ,active
E-3055,ZANE GRACE,D-35,P-91,retail,19-10-2019,33807,  emp3055@meridian. co  ,active
E-3056,Paul Zhou,D-27,P-84,retail,2017-07-14,"42 902,00",emp3056@meridian.COM,active
E-3057,Henry Alice,D-26,P-12,saas,11/07/2023,"58 189,00",  emp3057@meridian.com  ,active
E-3058,NICK KAREN,D-33,P-6,mfg,2020-12-14,30128,  emp3058@meridian.COM  ,active
E-3059,Zhao Nick,D-28,P-110,saas,09/19/2024,14520,  emp3059@meridian.COM  ,active
E-3060,umar grace,D-38,P-120,mfg,2025-03-25,"$8,048.00",EMP3060@MERIDIAN. CO,active
E-3061,  Sun Nick  ,D-37,P-41,mfg,01/03/2017,"$29,850.00",emp3061@meridian. co,active
E-3062,YUKI KAREN,D-33,P-27,saas,11/28/2017,"12 162,00",EMP3062@MERIDIAN.COM,left
E-3063,Zhang Alice,D-26,P-78,mfg,05/20/2026,"$46,082.00",emp3063@meridian.com,active
E-3064,HU JACK,D-29,P-33,retail,2021-11-23,24641,emp3064@meridian. co,active
E-3065,Hu Karen,D-3,P-105,retail,25-01-2026,13967,  emp3065@meridian.COM  ,active
E-3066,Lin Henry,D-8,P-107,retail,2017-07-23,"$56,053.00",EMP3066@MERIDIAN.COM,left
E-3067,Lin David,D-32,P-78,retail,2025-01-10,38314,EMP3067@MERIDIAN.COM,active
E-3068,VERA CAROL,D-22,P-88,mfg,17-01-2016,56713,emp3068@meridian.com,active
E-3069,ZANE VERA,D-39,P-31,retail,03/24/2016,"$27,859.00",EMP3069@MERIDIAN.COM,active
E-3070,Eve Carol,D-27,P-7,retail,2021-03-09,21 647,  emp3070@meridian.COM  ,left
E-3071,  Yuki Alice  ,D-30,P-75,retail,25-02-2022,52 923,emp3071@meridian.COM,active
E-3072,  Olive Wang  ,D-39,P-90,retail,2021-06-25,33328,  emp3072@meridian.COM  ,active
E-3073,KAREN MONA,D-24,P-72,mfg,2019-01-22,28 188,emp3073@meridian.com,active
E-3074,Mona David,D-6,P-10,retail,2025-01-16,"39 527,00",emp3074@meridian.COM,active
E-3075,OLIVE ROSE,D-19,P-90,mfg,2019-11-27,"$46,415.00",EMP3075@MERIDIAN.COM,active
E-3076,Paul Ivy,D-37,P-113,saas,25-01-2020,17723,  emp3076@meridian.COM  ,active
E-3077,Mona Paul,D-30,P-25,retail,13-08-2023,48334,emp3077@meridian.com,active
E-3078,Vera Rose,D-27,P-78,mfg,03/09/2015,"$39,227.00",EMP3078@MERIDIAN.COM,active
E-3079,Henry Hu,D-29,P-72,saas,09/14/2019,"$7,663.00",EMP3079@MERIDIAN.COM,active
E-3080,Umar Leo,D-3,P-45,mfg,2016-04-27,"$46,564.00",EMP3080@MERIDIAN. CO,active
E-3081,Wendy Sun,D-8,P-84,saas,07/13/2016,6205,emp3081@meridian.com,active
E-3082,Frank Carol,D-6,P-62,retail,2018-03-22,27271,emp3082@meridian.COM,left
E-3083,Umar Tina,D-8,P-15,saas,01/04/2026,"$19,270.00",emp3083@meridian.COM,active
E-3084,XU OLIVE,D-35,P-17,retail,24-11-2020,36619,emp3084@meridian.COM,active
E-3085,  Alice David  ,D-16,P-49,retail,2018-01-24,"$20,222.00",  emp3085@meridian.com  ,active
E-3086,  Xavier Sun  ,D-34,P-64,retail,2026-02-18,"$20,070.00",emp3086@meridian. co,active
E-3087,DAVID GRACE,D-13,P-18,retail,08/24/2015,"$43,846.00",emp3087@meridian.com,active
E-3088,mona lin,D-4,P-73,retail,2015-11-09,"13 403,00",  emp3088@meridian.COM  ,active
E-3089,  Rose Wu  ,D-5,P-58,saas,2025-01-21,26408,emp3089@meridian. co,active
E-3090,Guo Yuki,D-23,P-108,retail,2016-08-25,23726,emp3090@meridian.com,active
E-3091,Wu Paul,D-28,P-87,retail,10/15/2016,44223,emp3091@meridian.COM,left
E-3092,Wendy Alice,D-12,P-22,retail,22-09-2019,12528,  emp3092@meridian. co  ,active
E-3093,  Wang Hu  ,D-40,P-77,saas,2019-08-22,"$10,722.00",emp3093@meridian. co,active
E-3094,  Mona Grace  ,D-8,P-107,saas,2015-06-13,"$19,922.00",emp3094@meridian.com,active
E-3095,Carol Grace,D-35,P-38,mfg,02/20/2020,25606,emp3095@meridian.COM,active
E-3096,Wu Olive,D-31,P-97,retail,07/19/2019,19225,  emp3096@meridian. co  ,active
E-3097,Wu Yuki,D-26,P-23,retail,23-02-2023,11895,  emp3097@meridian.com  ,active
E-3098,  Leo Leo  ,D-37,P-82,retail,2022-11-12,16904,emp3098@meridian.com,left
E-3099,WU XU,D-9,P-108,saas,09/04/2024,"33 187,00",  emp3099@meridian.COM  ,active
E-3100,Sam Umar,D-18,P-119,retail,10/19/2024,44046,emp3100@meridian.COM,active
E-3101,Jack Tina,D-37,P-50,retail,2019-04-24,32144,emp3101@meridian.com,active
E-3102,TINA HU,D-19,P-30,mfg,2017-04-28,46978,emp3102@meridian.COM,active
E-3103,GUO ZHAO,D-2,P-78,retail,22-12-2018,10754,emp3103@meridian. co,active
E-3104,Sun Zane,D-25,P-19,retail,2025-12-21,"$8,849.00",emp3104@meridian.COM,active
E-3105,  Frank Liu  ,D-12,P-9,mfg,02-06-2023,7 889,  emp3105@meridian.COM  ,active
E-3106,Xu Carol,D-15,P-2,mfg,06/24/2023,55802,EMP3106@MERIDIAN.COM,active
E-3107,Karen Xavier,D-34,P-39,saas,07/21/2016,"$23,856.00",emp3107@meridian. co,active
E-3108,Quinn Xavier,D-38,P-31,mfg,2016-09-22,56417,EMP3108@MERIDIAN.COM,active
E-3109,Olive Chen,D-23,P-33,saas,2025-03-01,"$43,372.00",emp3109@meridian.com,active
E-3110,  David Leo  ,D-33,P-26,mfg,11/02/2016,"44 006,00",emp3110@meridian. co,active
E-3111,  Carol Mona  ,D-29,P-8,retail,2019-12-08,11447,emp3111@meridian. co,active
E-3112,Guo Wu,D-34,P-20,retail,06-04-2021,"$17,438.00",emp3112@meridian.com,active
E-3113,  Umar Guo  ,D-24,P-55,saas,04/21/2024,17389,emp3113@meridian.COM,active
E-3114,Carol Zhao,D-35,P-76,mfg,07/15/2023,"15 459,00",  emp3114@meridian. co  ,active
E-3115,Zhao Xu,D-5,P-15,retail,06/26/2025,"$56,339.00",emp3115@meridian.COM,active
E-3116,  Karen Wu  ,D-25,P-25,retail,2026-04-20,37254,  emp3116@meridian.COM  ,active
E-3117,nick li,D-27,P-79,mfg,2020-06-26,"52 090,00",  emp3117@meridian. co  ,left
E-3118,Frank Tina,D-29,P-28,saas,02/18/2021,"$47,292.00",emp3118@meridian. co,active
E-3119,Guo Umar,D-19,P-70,saas,2023-01-16,17107,EMP3119@MERIDIAN.COM,left
E-3120,HENRY NICK,D-2,P-38,retail,2020-10-21,46816,EMP3120@MERIDIAN.COM,active
E-3121,  Nick Nick  ,D-27,P-35,saas,02-01-2017,"$31,423.00",emp3121@meridian.COM,active
E-3122,Xu Hu,D-1,P-73,retail,10/05/2020,40663,EMP3122@MERIDIAN. CO,active
E-3123,Wu Quinn,D-36,P-107,retail,2021-03-26,37529,emp3123@meridian. co,active
E-3124,Lin Guo,D-36,P-119,retail,10/20/2025,47112,emp3124@meridian.com,active
E-3125,EVE GUO,D-13,P-118,retail,2021-12-11,40 902,  emp3125@meridian.COM  ,active
E-3126,Zane Mona,D-6,P-117,retail,09/28/2015,"$47,467.00",EMP3126@MERIDIAN.COM,active
E-3127,Zhou Leo,D-16,P-77,mfg,09/23/2022,"$22,168.00",EMP3127@MERIDIAN.COM,active
E-3128,  Nick Sun  ,D-24,P-107,saas,08/23/2016,"$52,493.00",EMP3128@MERIDIAN.COM,active
E-3129,Paul Bob,D-6,P-119,mfg,2017-06-15,12182,emp3129@meridian. co,active
E-3130,Karen Bob,D-27,P-91,mfg,2026-10-24,6494,emp3130@meridian.COM,active
E-3131,Henry Wang,D-10,P-21,retail,15-02-2018,"$9,996.00",emp3131@meridian. co,active
E-3132,Paul Hu,D-1,P-21,mfg,2019-12-11,27075,EMP3132@MERIDIAN.COM,active
E-3133,GUO LI,D-1,P-38,saas,16-04-2025,56080,EMP3133@MERIDIAN. CO,active
E-3134,DAVID VERA,D-34,P-25,retail,2025-12-01,53792,emp3134@meridian. co,active
E-3135,Wu David,D-36,P-70,retail,12/17/2022,31 014,emp3135@meridian.com,active
E-3136,Guo Jack,D-7,P-58,retail,08-03-2023,33534,emp3136@meridian.COM,active
E-3137,Zhao David,D-29,P-112,retail,17-10-2022,"$45,959.00",  emp3137@meridian. co  ,left
E-3138,UMAR HENRY,D-6,P-77,retail,03/07/2016,12030,emp3138@meridian.COM,left
E-3139,Grace Alice,D-6,P-99,saas,20-09-2026,57117,emp3139@meridian.com,active
E-3140,Lin Karen,D-2,P-41,mfg,02/10/2026,"$8,794.00",  emp3140@meridian. co  ,active
E-3141,ZANE ZHOU,D-30,P-71,saas,2024-02-14,59 353,emp3141@meridian.com,active
E-3142,leo mona,D-20,P-113,saas,05-08-2016,"$57,785.00",EMP3142@MERIDIAN. CO,active
E-3143,liu xavier,D-35,P-10,mfg,08/16/2021,"$20,317.00",emp3143@meridian.COM,left
E-3144,SUN NICK,D-36,P-113,mfg,2026-04-16,40730,emp3144@meridian. co,left
E-3145,  Wu Liu  ,D-38,P-63,mfg,2020-01-24,26 090,emp3145@meridian.COM,left
E-3146,Lin Tina,D-32,P-21,mfg,04/07/2019,29 419,emp3146@meridian.COM,active
E-3147,Zhou Alice,D-38,P-64,retail,01/24/2021,10053,emp3147@meridian.COM,active
E-3148,  Carol Sun  ,D-28,P-60,retail,2018-03-06,"$52,581.00",  emp3148@meridian.com  ,active
E-3149,chen nick,D-24,P-110,mfg,2026-09-23,"$30,111.00",emp3149@meridian.com,active
E-3150,ZHOU JACK,D-2,P-35,retail,05-10-2017,5019,EMP3150@MERIDIAN.COM,active
E-3151,PAUL GUO,D-36,P-47,mfg,2023-04-18,14 893,EMP3151@MERIDIAN.COM,active
E-3152,GUO BOB,D-2,P-102,retail,2020-02-28,"$27,438.00",emp3152@meridian.com,active
E-3153,Zhou Lin,D-8,P-20,retail,2017-09-12,35424,EMP3153@MERIDIAN. CO,active
E-3154,Ivy Xu,D-19,P-30,mfg,2022-02-24,52212,emp3154@meridian.com,active
E-3155,Zhao Mona,D-13,P-15,mfg,2017-03-28,"$50,497.00",  emp3155@meridian. co  ,active
E-3156,sun wang,D-18,P-107,retail,09-09-2024,34103,emp3156@meridian.COM,active
E-3157,  Lin Guo  ,D-25,P-69,saas,01/27/2016,"$6,709.00",emp3157@meridian.com,active
E-3158,Zhao Wang,D-40,P-58,saas,2022-06-17,36943,  emp3158@meridian.COM  ,active
E-3159,wendy sun,D-35,P-56,retail,02/09/2021,34970,emp3159@meridian.COM,active
E-3160,Paul Xu,D-35,P-80,saas,2024-09-25,"$27,907.00",EMP3160@MERIDIAN. CO,active
E-3161,Guo Hu,D-22,P-54,retail,02/10/2017,10833,emp3161@meridian. co,active
E-3162,LIU YUKI,D-36,P-101,mfg,12/14/2019,38712,emp3162@meridian. co,active
E-3163,Zane Carol,D-19,P-70,retail,05/10/2022,6 405,emp3163@meridian.com,active
E-3164,  Wang Jack  ,D-9,P-112,mfg,2016-01-27,15628,EMP3164@MERIDIAN.COM,active
E-3165,BOB HU,D-26,P-59,retail,2017-07-20,54557,emp3165@meridian.COM,active
E-3166,Nick Mona,D-4,P-2,mfg,2017-10-01,56 361,EMP3166@MERIDIAN. CO,left
E-3167,  Frank Xavier  ,D-37,P-31,retail,03-11-2024,"$21,036.00",emp3167@meridian.com,left
E-3168,Ivy Tina,D-9,P-81,retail,2025-04-22,29238,emp3168@meridian.COM,active
E-3169,ZHAO HU,D-4,P-6,retail,07/25/2024,17736,EMP3169@MERIDIAN. CO,active
E-3170,WU NICK,D-8,P-110,retail,2020-10-07,27254,emp3170@meridian. co,active
E-3171,  Liu Yuki  ,D-28,P-21,mfg,2021-02-24,54792,EMP3171@MERIDIAN. CO,active
E-3172,Eve Xu,D-26,P-78,retail,2018-10-03,59817,EMP3172@MERIDIAN. CO,active
E-3173,  Olive Hu  ,D-19,P-111,retail,2025-02-01,"$29,759.00",emp3173@meridian. co,active
E-3174,Sam Eve,D-32,P-116,retail,2022-10-03,5731,emp3174@meridian.com,active
E-3175,QUINN SAM,D-12,P-10,retail,2022-08-01,"$26,229.00",emp3175@meridian. co,active
E-3176,  Li Leo  ,D-37,P-11,retail,2015-09-20,22 381,emp3176@meridian.com,active
E-3177,GRACE JACK,D-16,P-120,retail,02/07/2021,27503,emp3177@meridian.COM,active
E-3178,Zhao Leo,D-11,P-47,retail,06/05/2024,"55 081,00",emp3178@meridian. co,active
E-3179,SUN LIN,D-30,P-37,retail,2025-03-24,24 857,emp3179@meridian.COM,active
E-3180,Yuki David,D-11,P-64,retail,2019-07-16,"15 099,00",emp3180@meridian.com,active
E-3181,Sun David,D-30,P-23,mfg,2018-04-08,36210,emp3181@meridian.com,active
E-3182,Henry Leo,D-10,P-78,mfg,04-07-2023,39048,emp3182@meridian. co,active
E-3183,Chen Zhao,D-4,P-7,saas,07/28/2017,"$52,318.00",emp3183@meridian.com,active
E-3184,Lin Sun,D-24,P-72,mfg,04/13/2026,7751,emp3184@meridian.COM,active
E-3185,  Chen Umar  ,D-27,P-5,mfg,01/22/2025,41086,emp3185@meridian.COM,active
E-3186,Vera Bob,D-8,P-112,retail,02-03-2020,11 462,emp3186@meridian.com,left
E-3187,  Grace David  ,D-17,P-48,retail,2015-10-24,14 129,emp3187@meridian.com,active
E-3188,LIN DAVID,D-20,P-117,retail,09/20/2023,"$21,475.00",emp3188@meridian. co,active
E-3189,UMAR KAREN,D-40,P-35,saas,2016-06-03,"53 956,00",emp3189@meridian. co,active
E-3190,Li Eve,D-7,P-16,retail,2020-07-15,"$10,944.00",emp3190@meridian. co,left
E-3191,karen carol,D-7,P-44,saas,2024-06-23,"$35,222.00",emp3191@meridian.com,active
E-3192,Hu Zane,D-22,P-70,retail,2016-12-04,"$31,681.00",EMP3192@MERIDIAN.COM,active
E-3193,Olive Zane,D-16,P-61,retail,2017-09-23,42104,EMP3193@MERIDIAN. CO,left
E-3194,  Umar Zane  ,D-7,P-36,retail,07/17/2023,"34 102,00",EMP3194@MERIDIAN. CO,active
E-3195,Zane Sam,D-16,P-71,retail,2017-05-28,44696,emp3195@meridian. co,active
E-3196,Quinn Olive,D-15,P-104,retail,10/19/2026,"$19,862.00",  emp3196@meridian. co  ,left
E-3197,Frank Henry,D-32,P-8,mfg,2021-01-06,29708,emp3197@meridian. co,active
E-3198,Wu Leo,D-29,P-120,retail,2024-01-19,"$28,051.00",EMP3198@MERIDIAN. CO,left
E-3199,Wendy Chen,D-22,P-90,mfg,05/12/2016,37677,emp3199@meridian.COM,active
E-3200,  Leo Zane  ,D-33,P-63,retail,2022-03-18,40539,EMP3200@MERIDIAN.COM,active
E-3201,WU LIN,D-5,P-52,mfg,07-08-2015,"$30,857.00",emp3201@meridian. co,active
E-3202,LIU UMAR,D-9,P-67,retail,2020-01-07,35696,emp3202@meridian. co,left
E-3203,  Wu Carol  ,D-40,P-9,retail,2026-08-05,34918,emp3203@meridian.com,active
E-3204,LI KAREN,D-33,P-115,retail,2019-11-13,50879,  emp3204@meridian. co  ,active
E-3205,  Grace Guo  ,D-34,P-49,mfg,2017-08-21,44 021,  emp3205@meridian.com  ,active
E-3206,XAVIER OLIVE,D-39,P-46,mfg,2015-02-26,23625,EMP3206@MERIDIAN.COM,active
E-3207,  Guo Zhou  ,D-40,P-35,saas,02/15/2020,32134,  emp3207@meridian.com  ,active
E-3208,  Chen Wu  ,D-15,P-9,retail,27-11-2015,43703,  emp3208@meridian. co  ,active
E-3209,david tina,D-18,P-61,retail,2021-01-16,"$16,253.00",EMP3209@MERIDIAN.COM,active
E-3210,  Eve David  ,D-24,P-43,retail,04-07-2023,"$15,974.00",EMP3210@MERIDIAN. CO,active
E-3211,Bob Zane,D-10,P-116,mfg,2017-12-08,42038,emp3211@meridian. co,active
E-3212,PAUL KAREN,D-40,P-25,mfg,12/28/2023,"$5,676.00",emp3212@meridian. co,active
E-3213,HENRY WENDY,D-18,P-75,retail,06/11/2021,55065,emp3213@meridian. co,active
E-3214,GRACE WU,D-30,P-2,retail,13-03-2022,8 769,emp3214@meridian.com,left
E-3215,Olive Zhou,D-19,P-91,retail,2016-07-18,57158,emp3215@meridian.COM,active
E-3216,Karen Guo,D-31,P-115,saas,06/21/2018,"$22,818.00",emp3216@meridian.com,active
E-3217,  Zhou Bob  ,D-16,P-32,mfg,2018-02-24,"42 965,00",emp3217@meridian.COM,active
E-3218,  Lin Xu  ,D-25,P-95,mfg,12/02/2019,"$39,688.00",emp3218@meridian.com,active
E-3219,  Hu Wu  ,D-4,P-50,mfg,2020-06-16,10283,emp3219@meridian.COM,active
E-3220,  Tina Guo  ,D-29,P-22,saas,11/12/2024,"$24,237.00",EMP3220@MERIDIAN. CO,active
E-3221,  David Bob  ,D-25,P-23,retail,11/03/2018,"$36,007.00",emp3221@meridian. co,active
E-3222,grace zhang,D-17,P-82,retail,10/18/2026,52874,EMP3222@MERIDIAN. CO,active
E-3223,Yuki Quinn,D-2,P-45,retail,10/06/2018,49314,emp3223@meridian.COM,left
E-3224,Nick Yuki,D-28,P-55,retail,21-12-2016,"$44,652.00",emp3224@meridian. co,left
E-3225,Zhou Wu,D-4,P-55,retail,11-01-2018,37445,emp3225@meridian. co,left
E-3226,ZHANG LI,D-19,P-34,mfg,04/25/2026,10218,emp3226@meridian. co,left
E-3227,Guo Wu,D-28,P-25,retail,12/16/2021,56961,emp3227@meridian.com,active
E-3228,Bob Zane,D-11,P-67,saas,2022-10-13,56 399,  emp3228@meridian.com  ,active
E-3229,  Liu Quinn  ,D-15,P-98,mfg,2024-04-27,55801,emp3229@meridian. co,active
E-3230,xu rose,D-21,P-54,mfg,17-08-2020,"$6,270.00",  emp3230@meridian.com  ,active
E-3231,Nick Guo,D-13,P-60,saas,03/08/2015,27670,  emp3231@meridian.com  ,active
E-3232,QUINN ZHAO,D-9,P-23,mfg,2024-02-02,"42 038,00",emp3232@meridian.com,active
E-3233,UMAR ZHANG,D-7,P-108,mfg,2016-05-13,45935,emp3233@meridian. co,active
E-3234,yuki carol,D-36,P-25,mfg,2015-07-07,"$52,651.00",EMP3234@MERIDIAN.COM,active
E-3235,zane guo,D-11,P-43,retail,2024-01-12,52377,emp3235@meridian. co,active
E-3236,Zhao Hu,D-15,P-102,saas,11/02/2016,24 121,emp3236@meridian.com,active
E-3237,UMAR WU,D-10,P-36,saas,15-02-2025,"$10,265.00",emp3237@meridian.com,active
E-3238,SUN WANG,D-32,P-117,retail,10/02/2022,37434,EMP3238@MERIDIAN.COM,active
E-3239,ZHOU SAM,D-21,P-49,retail,09-07-2024,12985,emp3239@meridian.com,active
E-3240,Rose Leo,D-11,P-5,retail,04-06-2017,"$17,351.00",EMP3240@MERIDIAN.COM,active
E-3241,  Ivy Zhao  ,D-22,P-89,retail,2025-12-25,22144,emp3241@meridian.COM,left
E-3242,Wang Rose,D-11,P-13,mfg,2026-07-11,"$34,581.00",emp3242@meridian.com,active
E-3243,Wu Zhang,D-27,P-85,retail,2015-07-07,"$50,597.00",emp3243@meridian.com,left
E-3244,XAVIER ZHANG,D-10,P-22,mfg,05/11/2022,46 958,emp3244@meridian.COM,left
E-3245,Lin Hu,D-29,P-8,retail,2024-03-08,"$59,007.00",  emp3245@meridian. co  ,active
E-3246,WU TINA,D-1,P-106,retail,01-02-2024,54215,emp3246@meridian. co,active
E-3247,  Yuki Li  ,D-7,P-54,saas,2016-01-24,"$56,751.00",  emp3247@meridian. co  ,active
E-3248,Olive Chen,D-35,P-63,saas,07/20/2026,"$8,244.00",emp3248@meridian. co,active
E-3249,sun xu,D-20,P-10,mfg,05-02-2020,10 819,emp3249@meridian. co,active
E-3250,Olive Li,D-9,P-10,saas,2020-10-22,9408,emp3250@meridian.COM,active
E-3251,GUO DAVID,D-3,P-113,mfg,02/26/2018,"$58,180.00",EMP3251@MERIDIAN. CO,left
E-3252,ROSE XAVIER,D-30,P-9,mfg,2015-11-12,45714,emp3252@meridian.com,active
E-3253,  Chen Lin  ,D-14,P-75,retail,2017-05-25,11072,emp3253@meridian.com,active
E-3254,NICK MONA,D-33,P-64,retail,2020-04-04,"24 307,00",emp3254@meridian. co,left
E-3255,  Wang Paul  ,D-27,P-92,retail,04-01-2023,"$38,016.00",emp3255@meridian. co,active
E-3256,Eve Bob,D-29,P-35,saas,09/03/2021,"$22,180.00",emp3256@meridian.COM,active
E-3257,Bob Bob,D-13,P-116,mfg,2017-04-04,"18 971,00",  emp3257@meridian.COM  ,active
E-3258,ZHANG JACK,D-18,P-114,mfg,2020-08-21,"$25,316.00",  emp3258@meridian.com  ,active
E-3259,Karen Sam,D-26,P-44,mfg,2021-02-16,"$19,290.00",emp3259@meridian.COM,active
E-3260,Liu Wu,D-16,P-109,retail,21-03-2019,"13 423,00",emp3260@meridian. co,active
E-3261,Quinn Li,D-28,P-23,saas,2026-09-17,"$16,226.00",  emp3261@meridian. co  ,active
E-3262,Yuki Nick,D-40,P-119,mfg,06/18/2016,42883,emp3262@meridian.com,left
E-3263,  Liu Carol  ,D-5,P-93,saas,01-01-2019,"$10,404.00",emp3263@meridian.com,active
E-3264,Leo Ivy,D-33,P-34,retail,11-07-2019,"$23,322.00",emp3264@meridian. co,active
E-3265,Lin Rose,D-37,P-31,retail,15-05-2025,7712,emp3265@meridian.com,active
E-3266,Grace Jack,D-3,P-6,saas,09/21/2023,30884,emp3266@meridian.COM,active
E-3267,Xavier Zhou,D-9,P-110,mfg,12-01-2017,15694,  emp3267@meridian. co  ,active
E-3268,David Quinn,D-35,P-35,retail,2016-12-25,26846,emp3268@meridian.com,left
E-3269,Lin Bob,D-27,P-107,retail,06/15/2022,27900,EMP3269@MERIDIAN. CO,active
E-3270,QUINN LIN,D-16,P-58,mfg,2019-09-20,27330,emp3270@meridian.com,active
E-3271,zhao guo,D-12,P-26,retail,2018-05-08,41371,  emp3271@meridian.com  ,active
E-3272,  Chen Rose  ,D-9,P-72,mfg,2016-02-18,"$39,305.00",emp3272@meridian.COM,active
E-3273,Wu Vera,D-9,P-117,retail,2025-05-08,29256,emp3273@meridian.com,left
E-3274,Zhao Liu,D-30,P-82,mfg,2019-06-21,41774,emp3274@meridian.com,active
E-3275,Frank Eve,D-37,P-27,saas,2015-10-27,14112,emp3275@meridian.com,active
E-3276,EVE XAVIER,D-16,P-42,retail,2024-12-03,30428,  emp3276@meridian.com  ,active
E-3277,Eve David,D-28,P-57,retail,2021-06-06,20609,  emp3277@meridian.com  ,active
E-3278,Liu Tina,D-14,P-48,retail,15-07-2022,52114,  emp3278@meridian.com  ,left
E-3279,Alice Wu,D-9,P-69,saas,2020-02-09,35952,EMP3279@MERIDIAN. CO,active
E-3280,Sun Vera,D-32,P-109,saas,2016-09-01,"22 249,00",  emp3280@meridian.com  ,left
E-3281,  Zhou Grace  ,D-24,P-83,mfg,07/13/2021,"$27,073.00",emp3281@meridian.com,active
E-3282,Liu Henry,D-22,P-110,mfg,2015-07-09,57 147,emp3282@meridian.COM,active
E-3283,hu liu,D-40,P-94,retail,28-03-2021,"45 786,00",EMP3283@MERIDIAN.COM,left
E-3284,Xavier Wang,D-1,P-74,saas,2015-08-28,32 006,  emp3284@meridian.COM  ,active
E-3285,Alice Wu,D-21,P-105,retail,03/12/2016,12410,EMP3285@MERIDIAN. CO,active
E-3286,Vera Henry,D-28,P-59,retail,07/14/2018,44043,EMP3286@MERIDIAN.COM,active
E-3287,  Zhao Xavier  ,D-31,P-53,retail,19-02-2019,"$29,178.00",  emp3287@meridian. co  ,active
E-3288,OLIVE OLIVE,D-23,P-33,retail,2019-05-24,8 573,  emp3288@meridian.com  ,left
E-3289,  Zhang Sam  ,D-1,P-28,retail,2025-09-07,"$57,675.00",emp3289@meridian.COM,active
E-3290,Chen Jack,D-14,P-44,mfg,2018-03-12,53515,emp3290@meridian.COM,active
E-3291,Karen Carol,D-37,P-117,retail,01/03/2018,"57 576,00",  emp3291@meridian.com  ,active
E-3292,Henry Wu,D-23,P-22,mfg,12/24/2021,53492,emp3292@meridian.COM,left
E-3293,Zhou Tina,D-10,P-56,retail,26-11-2023,13 036,emp3293@meridian. co,active
E-3294,  Carol Xavier  ,D-39,P-65,retail,2021-05-08,8 169,emp3294@meridian. co,active
E-3295,Ivy Sun,D-2,P-56,retail,2016-09-22,"19 102,00",emp3295@meridian. co,active
E-3296,Xavier Liu,D-14,P-78,mfg,05/27/2021,28887,EMP3296@MERIDIAN. CO,active
E-3297,Liu Li,D-21,P-113,retail,2022-05-12,33769,emp3297@meridian.COM,active
E-3298,Yuki Olive,D-1,P-90,retail,2021-11-14,27391,emp3298@meridian.com,active
E-3299,Umar Zhou,D-39,P-95,mfg,07/04/2021,54403,EMP3299@MERIDIAN.COM,left
E-3300,Paul Tina,D-3,P-31,retail,2020-10-28,41170,  emp3300@meridian.COM  ,active
E-3301,  Sam Xu  ,D-33,P-112,saas,08/24/2026,23 827,  emp3301@meridian.com  ,active
E-3302,Olive Wu,D-10,P-11,mfg,08/16/2017,"$41,645.00",emp3302@meridian.com,left
E-3303,Bob Zhao,D-16,P-72,retail,2022-03-24,"$55,470.00",emp3303@meridian. co,active
E-3304,rose jack,D-27,P-11,retail,2019-12-25,23549,emp3304@meridian.com,active
E-3305,yuki rose,D-36,P-13,mfg,02/02/2023,15564,emp3305@meridian.com,active
E-3306,Zane Ivy,D-22,P-24,retail,02/20/2015,"24 442,00",emp3306@meridian.com,active
E-3307,wendy eve,D-22,P-34,mfg,04/12/2023,23178,emp3307@meridian. co,active
E-3308,Hu Frank,D-35,P-67,mfg,2025-09-13,48741,emp3308@meridian.com,left
