customer_id,company_name,email,contact_name,signup_date,tier
SC-2278,Blue Sun CLOUD#36,SAAS2277@CLOUD.IO,GUO XU,06/22/2024,free
SC-2279,LEXCORP CLOUD#37,saas2278@digital.net,Guo Mona,2024-11-12,PAID
SC-2280,Weyland-Yutani CLOUD#38,  saas2279@cloud.io  ,VERA QUINN,05/27/2024,paid
SC-2281,  Initech CLOUD#39  ,SAAS2280@TECH.COM,Alice Henry,2025-11-04,FREE
SC-2282,acme corp cloud#40,saas2281@tech.com,Zhou Paul,2025-10-06,paid
SC-2283,Stark Industries CLOUD#41,saas2282@digital.net,Wu Olive,2022-09-13,FREE
SC-2284,aperture cloud#42,saas2283@cloud.io,Carol Guo,2023-12-04,paid
SC-2285,WAYNE ENTERPRISES CLOUD#43,SAAS2284@CLOUD.IO,Karen Zhou,2025-11-08,PAID
SC-2286,pied piper cloud#44,saas2285@digital.net,quinn chen,2023-07-26,free
SC-2287,Hooli CLOUD#45,saas2286@digital.net,Vera Wang,2026-05-04,free
SC-2288,Wayne Enterprises CLOUD#46,SAAS2287@CLOUD.IO,Olive Grace,22-09-2021,FREE
SC-2289,  Weyland-Yutani CLOUD#47  ,saas2288@cloud.io,ALICE WU,2024-10-10,FREE
SC-2290,Cyberdyne CLOUD#48,saas2289@cloud.io,Wendy Umar,02/21/2025,PAID
SC-2291,Stark Industries CLOUD#49,saas2290@digital.net,Lin Frank,2022-10-06,PAID
SC-2292,lexcorp cloud#50,  saas2291@digital.net  ,  Hu Liu  ,2024-12-03,free
SC-2293,lexcorp cloud#51,saas2292@cloud.io,  Henry Vera  ,06/10/2022,PAID
SC-2294,Tyrell Corp CLOUD#52,saas2293@cloud.io,  Wang Bob  ,06/22/2022,free
SC-2295,Massive Dynamic CLOUD#53,  saas2294@tech.com  ,Rose Tina,2021-11-24,paid
SC-2296,Wayne Enterprises CLOUD#54,saas2295@digital.net,UMAR XU,11/15/2022,free
SC-2297,  Blue Sun CLOUD#55  ,saas2296@tech.com,  Liu Zane  ,2023-03-10,paid
SC-2298,Acme Corp CLOUD#56,saas2297@tech.com,Quinn Bob,10/07/2024,PAID
SC-2299,Pied Piper CLOUD#57,SAAS2298@DIGITAL.NET,DAVID FRANK,03-12-2024,paid
SC-2300,Black Mesa CLOUD#58,saas2299@tech.com,  Guo Chen  ,2021-02-10,free
SC-2301,Massive Dynamic CLOUD#59,saas2300@cloud.io,  Xavier Wang  ,2025-02-04,free
SC-2302,GLOBEX CLOUD#60,  saas2301@digital.net  ,Zhou Jack,2025-03-13,paid
SC-2303,OSCORP CLOUD#61,saas2302@cloud.io,  Leo Lin  ,2023-08-18,FREE
SC-2304,ACME CORP CLOUD#62,SAAS2303@TECH.COM,Rose Xu,2022-05-16,PAID
SC-2305,Acme Corp CLOUD#63,SAAS2304@DIGITAL.NET,vera umar,03/24/2022,PAID
SC-2306,Weyland-Yutani CLOUD#64,saas2305@digital.net,  Bob Sun  ,12/24/2025,free
SC-2307,HOOLI CLOUD#65,  saas2306@cloud.io  ,olive carol,04/19/2023,PAID
SC-2308,Dunder Mifflin CLOUD#66,saas2307@cloud.io,Rose Ivy,2025-11-11,FREE
SC-2309,STARK INDUSTRIES CLOUD#67,  saas2308@cloud.io  ,UMAR KAREN,2026-10-12,FREE
SC-2310,  Oscorp CLOUD#68  ,  saas2309@cloud.io  ,Guo Henry,2022-06-26,FREE
SC-2311,Wayne Enterprises CLOUD#69,saas2310@digital.net,Guo Yuki,2024-04-15,paid
SC-2312,  Black Mesa CLOUD#70  ,saas2311@cloud.io,Xavier Nick,05-12-2021,paid
SC-2313,Pied Piper CLOUD#71,SAAS2312@TECH.COM,Umar Umar,2026-04-20,paid
SC-2314,ACME CORP CLOUD#72,saas2313@tech.com,Ivy Yuki,2026-05-20,FREE
SC-2315,  Wonka CLOUD#73  ,  saas2314@digital.net  ,  Vera Sun  ,08/22/2022,paid
SC-2316,Initech CLOUD#74,SAAS2315@CLOUD.IO,  David Hu  ,08/23/2021,free
SC-2317,Hooli CLOUD#75,  saas2316@tech.com  ,Nick Xu,2025-10-16,free
SC-2318,LexCorp CLOUD#76,saas2317@digital.net,eve david,27-11-2024,paid
SC-2319,Massive Dynamic CLOUD#77,saas2318@tech.com,Quinn Liu,2026-01-08,paid
SC-2320,HOOLI CLOUD#78,saas2319@digital.net,Jack Nick,2025-05-24,PAID
SC-2321,CYBERDYNE CLOUD#79,saas2320@cloud.io,BOB PAUL,13-09-2024,PAID
SC-2322,STARK INDUSTRIES CLOUD#80,  saas2321@cloud.io  ,Wendy Jack,06/08/2021,paid
SC-2323,Aperture CLOUD#81,SAAS2322@CLOUD.IO,Hu Vera,16-06-2024,free
SC-2324,Cyberdyne CLOUD#82,saas2323@digital.net,Xu Rose,2023-05-22,paid
SC-2325,Hooli CLOUD#0,saas2324@digital.net,  Tina Umar  ,24-11-2026,PAID
SC-2326,UMBRELLA CO CLOUD#1,saas2325@cloud.io,Bob Zhang,02/03/2022,PAID
SC-2327,Stark Industries CLOUD#2,saas2326@tech.com,Wang Henry,2021-07-14,free
SC-2328,INITECH CLOUD#3,saas2327@tech.com,JACK BOB,2021-06-17,paid
SC-2329,Tyrell Corp CLOUD#4,  saas2328@digital.net  ,Rose Rose,2022-08-07,paid
SC-2330,globex cloud#5,saas2329@cloud.io,GUO ZANE,10/26/2026,paid
SC-2331,Vandelay CLOUD#6,  saas2330@cloud.io  ,Li Liu,26-02-2025,paid
SC-2332,APERTURE CLOUD#7,SAAS2331@TECH.COM,Zane Grace,06/13/2024,PAID
SC-2333,Wonka CLOUD#8,saas2332@cloud.io,Guo Zhang,12/18/2023,paid
SC-2334,  Acme Corp CLOUD#9  ,saas2333@tech.com,Yuki David,09/23/2026,paid
SC-2335,Pied Piper CLOUD#10,saas2334@digital.net,Wendy Li,08/25/2021,paid
SC-2336,  Hooli CLOUD#11  ,saas2335@cloud.io,ZHAO JACK,2026-03-04,PAID
SC-2337,Blue Sun CLOUD#12,SAAS2336@CLOUD.IO,SAM ZHAO,21-02-2025,paid
SC-2338,  Wayne Enterprises CLOUD#13  ,SAAS2337@DIGITAL.NET,zhang paul,24-04-2021,FREE
SC-2339,Acme Corp CLOUD#14,  saas2338@cloud.io  ,Eve Yuki,2025-10-05,FREE
SC-2340,Weyland-Yutani CLOUD#15,  saas2339@digital.net  ,EVE ALICE,04/26/2025,free
SC-2341,Pied Piper CLOUD#16,SAAS2340@CLOUD.IO,Grace Tina,10/24/2026,PAID
SC-2342,  Wayne Enterprises CLOUD#17  ,saas2341@tech.com,Carol Tina,2021-07-10,paid
SC-2343,Dunder Mifflin CLOUD#18,  saas2342@cloud.io  ,Sun Yuki,2026-03-27,FREE
SC-2344,lexcorp cloud#19,saas2343@cloud.io,  Hu Zhou  ,18-05-2023,paid
SC-2345,Cyberdyne CLOUD#20,  saas2344@tech.com  ,Olive Eve,2024-12-01,FREE
SC-2346,  Tyrell Corp CLOUD#21  ,  saas2345@cloud.io  ,FRANK EVE,2026-07-20,free
SC-2347,  Oscorp CLOUD#22  ,saas2346@cloud.io,Jack Liu,16-02-2026,PAID
SC-2348,OSCORP CLOUD#23,saas2347@cloud.io,  Wu Frank  ,2024-10-26,PAID
SC-2349,globex cloud#24,  saas2348@digital.net  ,  Grace Sun  ,05/25/2025,paid
SC-2350,WAYNE ENTERPRISES CLOUD#25,saas2349@digital.net,Zhou Wu,2022-01-10,free
SC-2351,  Aperture CLOUD#26  ,  saas2350@cloud.io  ,  Wendy Sun  ,2025-06-25,paid
SC-2352,Umbrella Co CLOUD#27,saas2351@digital.net,Wu Xavier,2025-03-23,FREE
SC-2353,Oscorp CLOUD#28,saas2352@digital.net,Wang Karen,09/26/2025,FREE
SC-2354,WAYNE ENTERPRISES CLOUD#29,saas2353@digital.net,zane li,08/17/2026,paid
SC-2355,Wayne Enterprises CLOUD#30,  saas2354@cloud.io  ,LEO CAROL,12/03/2026,paid
SC-2356,  Vandelay CLOUD#31  ,saas2355@digital.net,HENRY LIN,2026-12-19,free
SC-2357,initech cloud#32,  saas2356@digital.net  ,Tina Umar,2024-01-15,PAID
SC-2358,Oscorp CLOUD#33,saas2357@digital.net,Tina Vera,2021-01-05,FREE
SC-2359,WONKA CLOUD#34,  saas2358@tech.com  ,Olive David,06/06/2022,paid
SC-2360,Weyland-Yutani CLOUD#35,saas2359@cloud.io,Sun Nick,2024-05-15,FREE
SC-2361,  Aperture CLOUD#36  ,SAAS2360@DIGITAL.NET,Umar Sam,2024-01-13,FREE
SC-2362,  Globex CLOUD#37  ,saas2361@digital.net,XAVIER MONA,11/07/2022,free
SC-2363,Oscorp CLOUD#38,saas2362@tech.com,  Leo Olive  ,09/13/2025,paid
SC-2364,Weyland-Yutani CLOUD#39,saas2363@digital.net,Paul Grace,05/15/2022,PAID
SC-2365,Pied Piper CLOUD#40,SAAS2364@CLOUD.IO,  Grace Hu  ,12-03-2025,free
SC-2366,INITECH CLOUD#41,SAAS2365@CLOUD.IO,  Wendy Vera  ,2021-02-05,PAID
SC-2367,Weyland-Yutani CLOUD#42,saas2366@cloud.io,Olive Zhang,20-02-2025,free
SC-2368,VANDELAY CLOUD#43,saas2367@cloud.io,Eve Chen,2025-02-27,PAID
SC-2369,Oscorp CLOUD#44,saas2368@digital.net,  Eve Olive  ,10/20/2025,PAID
SC-2370,  Wonka CLOUD#45  ,SAAS2369@DIGITAL.NET,Zane Li,2023-10-18,PAID
SC-2371,Cyberdyne CLOUD#46,  saas2370@digital.net  ,FRANK GRACE,2023-03-08,FREE
SC-2372,Umbrella Co CLOUD#47,saas2371@digital.net,Eve Wu,09/18/2026,PAID
SC-2373,Black Mesa CLOUD#48,  saas2372@tech.com  ,  Alice Jack  ,2022-01-26,free
SC-2374,Acme Corp CLOUD#49,saas2373@cloud.io,Lin Mona,07-02-2021,free
SC-2375,  Cyberdyne CLOUD#50  ,SAAS2374@DIGITAL.NET,CHEN NICK,2024-09-18,free
SC-2376,  Stark Industries CLOUD#51  ,saas2375@cloud.io,sun tina,2025-01-08,PAID
SC-2377,Cyberdyne CLOUD#52,  saas2376@cloud.io  ,David Bob,2022-03-08,free
SC-2378,pied piper cloud#53,SAAS2377@CLOUD.IO,FRANK ZHAO,2025-03-23,free
SC-2379,Blue Sun CLOUD#54,SAAS2378@DIGITAL.NET,Grace Bob,24-08-2025,FREE
SC-2380,Acme Corp CLOUD#55,saas2379@digital.net,Carol Rose,2022-03-22,free
SC-2381,Cyberdyne CLOUD#56,SAAS2380@CLOUD.IO,  Jack Karen  ,2022-03-13,FREE
SC-2382,cyberdyne cloud#57,SAAS2381@CLOUD.IO,Paul Li,2023-04-04,FREE
SC-2383,Black Mesa CLOUD#58,saas2382@cloud.io,  Jack Mona  ,2024-10-15,FREE
SC-2384,CYBERDYNE CLOUD#59,  saas2383@tech.com  ,  Tina Carol  ,2022-12-20,PAID
SC-2385,  Aperture CLOUD#60  ,SAAS2384@CLOUD.IO,Xavier Sam,2021-05-03,free
SC-2386,acme corp cloud#61,saas2385@tech.com,Quinn Lin,2022-11-16,PAID
SC-2387,Pied Piper CLOUD#62,saas2386@tech.com,WENDY VERA,2026-01-20,paid
SC-2388,ACME CORP CLOUD#63,saas2387@cloud.io,Lin Jack,17-03-2024,free
SC-2389,INITECH CLOUD#64,saas2388@cloud.io,  Li Liu  ,2022-11-15,FREE
SC-2390,Weyland-Yutani CLOUD#65,saas2389@digital.net,ZHOU XAVIER,2022-08-12,free
SC-2391,Umbrella Co CLOUD#66,  saas2390@tech.com  ,Leo Xavier,01/28/2024,PAID
SC-2392,dunder mifflin cloud#67,saas2391@tech.com,Paul Henry,2023-09-21,paid
SC-2393,Weyland-Yutani CLOUD#68,saas2392@tech.com,  Alice Quinn  ,2022-08-06,FREE
SC-2394,  Weyland-Yutani CLOUD#69  ,SAAS2393@DIGITAL.NET,Grace Zhao,2023-02-04,PAID
SC-2395,Stark Industries CLOUD#70,  saas2394@cloud.io  ,Zhang Li,07/26/2024,paid
SC-2396,stark industries cloud#71,SAAS2395@DIGITAL.NET,Tina Carol,07/20/2021,PAID
SC-2397,  Blue Sun CLOUD#72  ,saas2396@cloud.io,umar eve,11-12-2022,PAID
SC-2398,WEYLAND-YUTANI CLOUD#73,saas2397@digital.net,GRACE MONA,07/19/2021,PAID
SC-2399,Oscorp CLOUD#74,saas2398@cloud.io,Nick Vera,01/19/2024,PAID
SC-2400,DUNDER MIFFLIN CLOUD#75,saas2399@tech.com,Hu Wu,2022-02-21,free
SC-2401,Globex CLOUD#76,saas2400@cloud.io,Wendy Bob,2021-04-21,FREE
SC-2402,Vandelay CLOUD#77,saas2401@digital.net,Paul Yuki,2023-06-01,paid
SC-2403,Wayne Enterprises CLOUD#78,  saas2402@digital.net  ,Yuki Rose,2023-08-19,free
SC-2404,APERTURE CLOUD#79,saas2403@digital.net,David Wendy,06/06/2022,paid
SC-2405,LexCorp CLOUD#80,saas2404@tech.com,  Quinn Eve  ,2021-11-10,paid
SC-2406,BLUE SUN CLOUD#81,SAAS2405@TECH.COM,  Olive Liu  ,2023-11-14,paid
SC-2407,Oscorp CLOUD#82,saas2406@tech.com,ZHAO SAM,12/23/2026,free
SC-2408,tyrell corp cloud#0,saas2407@tech.com,  Zhou Quinn  ,03/23/2022,paid
SC-2409,Weyland-Yutani CLOUD#1,SAAS2408@TECH.COM,David Vera,01/14/2022,free
SC-2410,Cyberdyne CLOUD#2,saas2409@cloud.io,Xavier Lin,02-07-2025,paid
SC-2411,  Wayne Enterprises CLOUD#3  ,  saas2410@digital.net  ,Frank Henry,2026-10-12,PAID
SC-2412,Dunder Mifflin CLOUD#4,saas2411@cloud.io,  Wang Jack  ,2026-01-25,paid
SC-2413,HOOLI CLOUD#5,saas2412@tech.com,Mona David,03-01-2026,PAID
SC-2414,  Vandelay CLOUD#6  ,saas2413@digital.net,  Umar Xu  ,2023-06-16,PAID
SC-2415,Wayne Enterprises CLOUD#7,SAAS2414@TECH.COM,WANG LIU,04/27/2024,free
SC-2416,BLACK MESA CLOUD#8,saas2415@cloud.io,Wu Tina,28-02-2023,FREE
SC-2417,  Wayne Enterprises CLOUD#9  ,saas2416@digital.net,Paul Wendy,2026-01-20,paid
SC-2418,Umbrella Co CLOUD#10,SAAS2417@CLOUD.IO,Leo Wu,07/18/2026,free
SC-2419,globex cloud#11,saas2418@digital.net,CAROL EVE,07/27/2026,PAID
SC-2420,  Wayne Enterprises CLOUD#12  ,  saas2419@digital.net  ,vera frank,27-08-2026,PAID
SC-2421,Vandelay CLOUD#13,SAAS2420@CLOUD.IO,  Zane Bob  ,2023-07-27,PAID
SC-2422,PIED PIPER CLOUD#14,SAAS2421@CLOUD.IO,  Wu Zhao  ,2023-02-14,PAID
SC-2423,Vandelay CLOUD#15,saas2422@digital.net,Sam Olive,10/03/2022,PAID
SC-2424,vandelay cloud#16,saas2423@cloud.io,NICK QUINN,21-03-2025,free
SC-2425,Aperture CLOUD#17,saas2424@digital.net,Wang Grace,01/03/2021,FREE
SC-2426,  Wayne Enterprises CLOUD#18  ,saas2425@digital.net,chen carol,21-03-2022,paid
SC-2427,APERTURE CLOUD#19,  saas2426@cloud.io  ,Zhang Alice,09/14/2021,free
SC-2428,  Weyland-Yutani CLOUD#20  ,  saas2427@tech.com  ,  Nick Tina  ,04/07/2023,FREE
SC-2429,  Wonka CLOUD#21  ,saas2428@cloud.io,CAROL TINA,2025-06-12,FREE
SC-2430,Cyberdyne CLOUD#22,saas2429@cloud.io,quinn eve,07/14/2023,paid
SC-2431,Globex CLOUD#23,saas2430@tech.com,Grace Lin,06/20/2026,FREE
SC-2432,Stark Industries CLOUD#24,saas2431@cloud.io,Zhao Jack,2021-07-23,PAID
SC-2433,WONKA CLOUD#25,saas2432@tech.com,Henry Jack,11/23/2023,FREE
SC-2434,WONKA CLOUD#26,SAAS2433@DIGITAL.NET,Zhao Hu,2025-11-19,free
SC-2435,Globex CLOUD#27,SAAS2434@CLOUD.IO,Henry Wu,05-10-2022,paid
SC-2436,BLUE SUN CLOUD#28,saas2435@cloud.io,  Paul David  ,2025-04-02,PAID
SC-2437,Dunder Mifflin CLOUD#29,saas2436@digital.net,NICK ZANE,25-06-2021,free
SC-2438,LexCorp CLOUD#30,saas2437@tech.com,Zhao Henry,2022-12-28,free
SC-2439,Umbrella Co CLOUD#31,  saas2438@cloud.io  ,Rose Li,2026-04-26,PAID
SC-2440,Pied Piper CLOUD#32,saas2439@tech.com,Umar Sun,2023-10-23,PAID
SC-2441,Weyland-Yutani CLOUD#33,  saas2440@tech.com  ,Xavier Li,10/20/2023,paid
SC-2442,tyrell corp cloud#34,saas2441@cloud.io,Chen Zane,2025-05-05,paid
SC-2443,Oscorp CLOUD#35,  saas2442@tech.com  ,Hu Henry,2022-11-25,PAID
SC-2444,BLACK MESA CLOUD#36,  saas2443@cloud.io  ,Leo Umar,2022-03-23,free
SC-2445,WONKA CLOUD#37,  saas2444@tech.com  ,Wang Tina,11/28/2026,free
SC-2446,  Globex CLOUD#38  ,SAAS2445@TECH.COM,Eve Zhao,06-10-2021,free
SC-2447,WEYLAND-YUTANI CLOUD#39,SAAS2446@CLOUD.IO,JACK OLIVE,2023-04-06,PAID
SC-2448,Initech CLOUD#40,SAAS2447@CLOUD.IO,paul wu,2025-07-21,PAID
SC-2449,  Wonka CLOUD#41  ,saas2448@cloud.io,Umar Xavier,17-03-2024,paid
SC-2450,TYRELL CORP CLOUD#42,saas2449@digital.net,karen carol,2021-07-28,free
SC-2451,Dunder Mifflin CLOUD#43,SAAS2450@DIGITAL.NET,Chen Zhao,04/16/2022,FREE
SC-2452,Pied Piper CLOUD#44,  saas2451@tech.com  ,Wu Olive,2022-10-22,FREE
SC-2453,blue sun cloud#45,saas2452@tech.com,SUN ZHOU,02/05/2021,FREE
SC-2454,  Wayne Enterprises CLOUD#46  ,saas2453@cloud.io,Xu Yuki,2024-09-26,PAID
SC-2455,Blue Sun CLOUD#47,saas2454@digital.net,Chen Sam,2026-10-28,paid
SC-2456,  Pied Piper CLOUD#48  ,  saas2455@tech.com  ,Bob Zhang,2022-05-23,PAID
SC-2457,Cyberdyne CLOUD#49,  saas2456@cloud.io  ,Xavier Sun,26-03-2025,paid
SC-2458,Vandelay CLOUD#50,  saas2457@digital.net  ,KAREN WU,2026-09-15,paid
SC-2459,Weyland-Yutani CLOUD#51,saas2458@cloud.io,Ivy Grace,11/21/2022,paid
SC-2460,VANDELAY CLOUD#52,saas2459@cloud.io,zhao leo,10/13/2021,free
SC-2461,Pied Piper CLOUD#53,  saas2460@digital.net  ,  David Xu  ,12-02-2024,free
SC-2462,LEXCORP CLOUD#54,saas2461@cloud.io,karen li,2023-10-26,FREE
SC-2463,STARK INDUSTRIES CLOUD#55,  saas2462@digital.net  ,ROSE FRANK,11-07-2024,PAID
SC-2464,  Wonka CLOUD#56  ,saas2463@cloud.io,VERA DAVID,2026-11-07,paid
SC-2465,Blue Sun CLOUD#57,saas2464@digital.net,Zane Zhang,05-04-2021,FREE
SC-2466,pied piper cloud#58,saas2465@cloud.io,Sam Li,01/19/2022,paid
SC-2467,UMBRELLA CO CLOUD#59,saas2466@digital.net,Chen Zhou,2026-04-04,FREE
SC-2468,wayne enterprises cloud#60,SAAS2467@CLOUD.IO,Li Nick,28-10-2025,free
SC-2469,Black Mesa CLOUD#61,saas2468@tech.com,  Tina Karen  ,03-03-2024,free
SC-2470,Black Mesa CLOUD#62,saas2469@digital.net,Sam Frank,2025-07-17,PAID
SC-2471,wonka cloud#63,  saas2470@cloud.io  ,Wendy Mona,04-10-2021,PAID
SC-2472,MASSIVE DYNAMIC CLOUD#64,saas2471@cloud.io,  Li Xu  ,2025-05-11,FREE
SC-2473,Oscorp CLOUD#65,SAAS2472@TECH.COM,WU VERA,2024-09-20,paid
SC-2474,Pied Piper CLOUD#66,  saas2473@digital.net  ,VERA QUINN,2021-02-16,paid
SC-2475,Black Mesa CLOUD#67,SAAS2474@TECH.COM,  Guo Zhao  ,2024-06-14,paid
SC-2476,WAYNE ENTERPRISES CLOUD#68,saas2475@tech.com,Bob Tina,2022-04-04,paid
SC-2477,Tyrell Corp CLOUD#69,saas2476@tech.com,Sam Yuki,2021-07-15,paid
SC-2478,wayne enterprises cloud#70,  saas2477@digital.net  ,Bob Olive,12/17/2024,FREE
SC-2479,Vandelay CLOUD#71,saas2478@digital.net,LIN LIU,07-10-2024,PAID
SC-2480,GLOBEX CLOUD#72,SAAS2479@CLOUD.IO,  Jack Alice  ,2024-10-21,free
SC-2481,Dunder Mifflin CLOUD#73,SAAS2480@CLOUD.IO,liu yuki,08/28/2022,paid
SC-2482,Wonka CLOUD#74,  saas2481@cloud.io  ,Alice Wendy,09/04/2023,paid
SC-2483,  Dunder Mifflin CLOUD#75  ,  saas2482@cloud.io  ,zhao alice,02/21/2022,free
SC-2484,Cyberdyne CLOUD#76,saas2483@tech.com,Sam Wu,2021-02-25,paid
SC-2485,  Pied Piper CLOUD#77  ,saas2484@cloud.io,  Sun Zane  ,25-05-2021,FREE
SC-2486,  Tyrell Corp CLOUD#78  ,saas2485@digital.net,  Quinn Guo  ,2026-03-28,paid
SC-2487,Wonka CLOUD#79,SAAS2486@DIGITAL.NET,  David Liu  ,11/16/2022,paid
SC-2488,Weyland-Yutani CLOUD#80,saas2487@cloud.io,OLIVE YUKI,01/11/2026,paid
SC-2489,Tyrell Corp CLOUD#81,saas2488@digital.net,vera paul,2024-02-07,paid
SC-2490,Massive Dynamic CLOUD#82,saas2489@cloud.io,Xavier Olive,01/21/2024,PAID
SC-2491,LexCorp CLOUD#0,saas2490@tech.com,Eve Wendy,12/20/2022,FREE
SC-2492,Oscorp CLOUD#1,saas2491@cloud.io,  Jack Alice  ,2021-09-12,free
SC-2493,  Hooli CLOUD#2  ,saas2492@digital.net,grace li,17-08-2023,paid
SC-2494,ACME CORP CLOUD#3,SAAS2493@DIGITAL.NET,Wang Liu,10/14/2022,paid
SC-2495,  Initech CLOUD#4  ,SAAS2494@TECH.COM,Bob Olive,20-02-2024,free
SC-2496,  Massive Dynamic CLOUD#5  ,saas2495@cloud.io,Grace Umar,2022-03-22,paid
SC-2497,Tyrell Corp CLOUD#6,saas2496@tech.com,Zhou Xu,05/06/2025,paid
SC-2498,Blue Sun CLOUD#7,SAAS2497@DIGITAL.NET,SUN VERA,2021-12-01,FREE
SC-2499,Stark Industries CLOUD#8,saas2498@tech.com,Olive Paul,04/16/2026,free
SC-2500,Stark Industries CLOUD#9,SAAS2499@CLOUD.IO,Zhang Guo,2026-04-25,paid
SC-2501,Oscorp CLOUD#10,  saas2500@cloud.io  ,Sun Karen,27-05-2026,free
SC-2502,Black Mesa CLOUD#11,SAAS2501@TECH.COM,Zhao Li,03/20/2023,paid
SC-2503,APERTURE CLOUD#12,saas2502@digital.net,Xu Xavier,06-01-2026,PAID
SC-2504,  Aperture CLOUD#13  ,saas2503@cloud.io,Yuki Zhao,2021-03-01,FREE
SC-2505,Weyland-Yutani CLOUD#14,saas2504@digital.net,jack umar,2023-02-25,FREE
SC-2506,  Wonka CLOUD#15  ,  saas2505@cloud.io  ,Carol Liu,08/24/2026,free
SC-2507,LexCorp CLOUD#16,saas2506@digital.net,Guo Wu,03/23/2025,free
SC-2508,Pied Piper CLOUD#17,saas2507@digital.net,  Wu Alice  ,2026-05-09,FREE
SC-2509,  Wonka CLOUD#18  ,saas2508@digital.net,Grace Karen,22-05-2025,paid
SC-2510,HOOLI CLOUD#19,SAAS2509@CLOUD.IO,tina umar,04/26/2025,paid
SC-2511,tyrell corp cloud#20,saas2510@cloud.io,Zhou Wendy,2026-03-16,paid
SC-2512,  Wayne Enterprises CLOUD#21  ,saas2511@tech.com,OLIVE QUINN,27-12-2024,FREE
SC-2513,  Tyrell Corp CLOUD#22  ,saas2512@tech.com,Umar Yuki,01/20/2022,paid
SC-2514,GLOBEX CLOUD#23,saas2513@tech.com,Henry Liu,2023-10-11,FREE
SC-2515,  Black Mesa CLOUD#24  ,saas2514@tech.com,  Zhao Karen  ,2021-12-06,PAID
SC-2516,Pied Piper CLOUD#25,  saas2515@tech.com  ,Grace Ivy,06/08/2024,FREE
SC-2517,Massive Dynamic CLOUD#26,saas2516@tech.com,Frank Umar,2026-04-02,FREE
SC-2518,BLUE SUN CLOUD#27,  saas2517@digital.net  ,Zane Xu,2026-03-20,FREE
SC-2519,Umbrella Co CLOUD#28,saas2518@tech.com,Guo Tina,05/19/2023,PAID
SC-2520,Globex CLOUD#29,saas2519@tech.com,  Quinn Zane  ,12-01-2023,PAID
SC-2521,Aperture CLOUD#30,saas2520@tech.com,GUO ZANE,2026-02-28,FREE
SC-2522,Acme Corp CLOUD#31,saas2521@tech.com,Zane Grace,2022-02-11,PAID
SC-2523,black mesa cloud#32,  saas2522@cloud.io  ,JACK WU,2021-05-14,free
SC-2524,Stark Industries CLOUD#33,saas2523@digital.net,Vera Xavier,14-04-2022,FREE
SC-2525,Stark Industries CLOUD#34,saas2524@tech.com,  Ivy Chen  ,04/11/2026,FREE
SC-2526,  Stark Industries CLOUD#35  ,saas2525@cloud.io,Mona Grace,2025-06-11,paid
SC-2527,hooli cloud#36,SAAS2526@DIGITAL.NET,WU HENRY,01/16/2021,PAID
SC-2528,Wonka CLOUD#37,saas2527@cloud.io,SUN IVY,12/18/2023,PAID
SC-2529,Globex CLOUD#38,SAAS2528@CLOUD.IO,  Lin Sun  ,03/27/2026,FREE
SC-2530,Aperture CLOUD#39,saas2529@tech.com,Wang Hu,2024-11-27,PAID
SC-2531,TYRELL CORP CLOUD#40,  saas2530@cloud.io  ,Sun Alice,2021-12-27,free
SC-2532,VANDELAY CLOUD#41,saas2531@digital.net,Grace Xu,17-06-2026,paid
SC-2533,Oscorp CLOUD#42,saas2532@cloud.io,tina hu,02/16/2022,free
SC-2534,  Umbrella Co CLOUD#43  ,SAAS2533@DIGITAL.NET,Xu Chen,06/06/2026,PAID
SC-2535,HOOLI CLOUD#44,saas2534@cloud.io,sun alice,2022-11-06,PAID
SC-2536,Tyrell Corp CLOUD#45,saas2535@digital.net,Eve Wang,09/25/2025,FREE
SC-2537,Dunder Mifflin CLOUD#46,  saas2536@tech.com  ,Wang Wang,2021-12-17,FREE
SC-2538,Wonka CLOUD#47,saas2537@digital.net,  Yuki Grace  ,26-10-2023,FREE
SC-2539,Black Mesa CLOUD#48,SAAS2538@TECH.COM,Li Nick,2021-04-07,FREE
SC-2540,  Wonka CLOUD#49  ,saas2539@tech.com,Liu Jack,12/27/2022,FREE
SC-2541,Pied Piper CLOUD#50,saas2540@tech.com,Wu Bob,02/28/2022,FREE
SC-2542,VANDELAY CLOUD#51,SAAS2541@CLOUD.IO,YUKI ROSE,07/15/2023,paid
SC-2543,Oscorp CLOUD#52,saas2542@digital.net,  Wendy Zhao  ,02-04-2024,free
SC-2544,Globex CLOUD#53,SAAS2543@CLOUD.IO,BOB WENDY,2021-08-04,PAID
SC-2545,GLOBEX CLOUD#54,  saas2544@cloud.io  ,Xu Eve,2021-04-27,PAID
SC-2546,LexCorp CLOUD#55,saas2545@tech.com,umar bob,05/04/2024,paid
SC-2547,Oscorp CLOUD#56,saas2546@cloud.io,zhang nick,2025-04-11,FREE
SC-2548,  Wonka CLOUD#57  ,saas2547@cloud.io,  Eve Mona  ,2025-05-23,paid
SC-2549,Initech CLOUD#58,saas2548@tech.com,  Frank Alice  ,23-07-2025,paid
SC-2550,Weyland-Yutani CLOUD#59,  saas2549@tech.com  ,Leo Wu,19-12-2022,paid
SC-2551,Umbrella Co CLOUD#60,saas2550@tech.com,David Lin,2025-01-04,PAID
SC-2552,LexCorp CLOUD#61,saas2551@cloud.io,Eve Bob,28-03-2021,PAID
